,Date and Time,Description,data,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
14419,Jun 03 06:14:54,"Received: $GNGNS,004454.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,004454.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004454.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14435,Jun 03 06:14:55,"Received: $GNGNS,004455.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,004455.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004455.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14451,Jun 03 06:14:56,"Received: $GNGNS,004456.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,004456.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004456.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14469,Jun 03 06:14:57,"Received: $GNGNS,004457.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,004457.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004457.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14485,Jun 03 06:14:58,"Received: $GNGNS,004458.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7E","GNGNS,004458.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004458.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14501,Jun 03 06:14:59,"Received: $GNGNS,004459.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7F","GNGNS,004459.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004459.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14517,Jun 03 06:15:00,"Received: $GNGNS,004500.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,004500.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004500.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14533,Jun 03 06:15:01,"Received: $GNGNS,004501.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,004501.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004501.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14549,Jun 03 06:15:02,"Received: $GNGNS,004502.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,004502.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004502.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14565,Jun 03 06:15:03,"Received: $GNGNS,004503.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,004503.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004503.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14581,Jun 03 06:15:04,"Received: $GNGNS,004504.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,004504.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004504.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14597,Jun 03 06:15:05,"Received: $GNGNS,004505.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,004505.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004505.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14613,Jun 03 06:15:06,"Received: $GNGNS,004506.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,004506.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004506.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14631,Jun 03 06:15:07,"Received: $GNGNS,004507.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,004507.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004507.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14647,Jun 03 06:15:08,"Received: $GNGNS,004508.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7A","GNGNS,004508.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004508.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14663,Jun 03 06:15:09,"Received: $GNGNS,004509.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7B","GNGNS,004509.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004509.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14679,Jun 03 06:15:10,"Received: $GNGNS,004510.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,004510.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004510.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14695,Jun 03 06:15:11,"Received: $GNGNS,004511.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,004511.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004511.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14711,Jun 03 06:15:12,"Received: $GNGNS,004512.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,004512.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004512.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14727,Jun 03 06:15:13,"Received: $GNGNS,004513.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,004513.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004513.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14743,Jun 03 06:15:14,"Received: $GNGNS,004514.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,004514.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004514.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14759,Jun 03 06:15:15,"Received: $GNGNS,004515.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,004515.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004515.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14775,Jun 03 06:15:16,"Received: $GNGNS,004516.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,004516.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004516.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14793,Jun 03 06:15:17,"Received: $GNGNS,004517.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,004517.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004517.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14809,Jun 03 06:15:18,"Received: $GNGNS,004518.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7B","GNGNS,004518.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004518.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14825,Jun 03 06:15:19,"Received: $GNGNS,004519.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7A","GNGNS,004519.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004519.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14841,Jun 03 06:15:20,"Received: $GNGNS,004520.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,004520.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004520.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14857,Jun 03 06:15:21,"Received: $GNGNS,004521.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7C","GNGNS,004521.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004521.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14873,Jun 03 06:15:22,"Received: $GNGNS,004522.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7F","GNGNS,004522.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004522.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14889,Jun 03 06:15:23,"Received: $GNGNS,004523.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7E","GNGNS,004523.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004523.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14905,Jun 03 06:15:24,"Received: $GNGNS,004524.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*79","GNGNS,004524.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004524.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14921,Jun 03 06:15:25,"Received: $GNGNS,004525.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*78","GNGNS,004525.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004525.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14937,Jun 03 06:15:26,"Received: $GNGNS,004526.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7B","GNGNS,004526.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004526.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14955,Jun 03 06:15:27,"Received: $GNGNS,004527.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7A","GNGNS,004527.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004527.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14971,Jun 03 06:15:28,"Received: $GNGNS,004528.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*75","GNGNS,004528.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004528.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
14987,Jun 03 06:15:29,"Received: $GNGNS,004529.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*74","GNGNS,004529.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004529.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15003,Jun 03 06:15:30,"Received: $GNGNS,004530.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7C","GNGNS,004530.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004530.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15019,Jun 03 06:15:31,"Received: $GNGNS,004531.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7D","GNGNS,004531.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004531.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15035,Jun 03 06:15:32,"Received: $GNGNS,004532.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7E","GNGNS,004532.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004532.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15051,Jun 03 06:15:33,"Received: $GNGNS,004533.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7F","GNGNS,004533.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004533.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15067,Jun 03 06:15:34,"Received: $GNGNS,004534.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*78","GNGNS,004534.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004534.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15083,Jun 03 06:15:35,"Received: $GNGNS,004535.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*79","GNGNS,004535.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004535.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15099,Jun 03 06:15:36,"Received: $GNGNS,004536.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7A","GNGNS,004536.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004536.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15117,Jun 03 06:15:37,"Received: $GNGNS,004537.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7B","GNGNS,004537.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004537.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15133,Jun 03 06:15:38,"Received: $GNGNS,004538.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*74","GNGNS,004538.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004538.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15149,Jun 03 06:15:39,"Received: $GNGNS,004539.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*75","GNGNS,004539.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004539.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15165,Jun 03 06:15:40,"Received: $GNGNS,004540.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7B","GNGNS,004540.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004540.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15181,Jun 03 06:15:41,"Received: $GNGNS,004541.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7A","GNGNS,004541.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004541.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15197,Jun 03 06:15:42,"Received: $GNGNS,004542.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*79","GNGNS,004542.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004542.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15213,Jun 03 06:15:43,"Received: $GNGNS,004543.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*78","GNGNS,004543.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004543.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15229,Jun 03 06:15:44,"Received: $GNGNS,004544.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7F","GNGNS,004544.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004544.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15245,Jun 03 06:15:45,"Received: $GNGNS,004545.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7E","GNGNS,004545.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004545.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15261,Jun 03 06:15:46,"Received: $GNGNS,004546.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7D","GNGNS,004546.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004546.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15279,Jun 03 06:15:47,"Received: $GNGNS,004547.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7C","GNGNS,004547.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004547.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15295,Jun 03 06:15:48,"Received: $GNGNS,004548.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*73","GNGNS,004548.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004548.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15311,Jun 03 06:15:49,"Received: $GNGNS,004549.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*72","GNGNS,004549.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004549.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15327,Jun 03 06:15:50,"Received: $GNGNS,004550.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7A","GNGNS,004550.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004550.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15343,Jun 03 06:15:51,"Received: $GNGNS,004551.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7B","GNGNS,004551.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004551.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15359,Jun 03 06:15:52,"Received: $GNGNS,004552.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*78","GNGNS,004552.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004552.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15375,Jun 03 06:15:53,"Received: $GNGNS,004553.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*79","GNGNS,004553.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004553.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15391,Jun 03 06:15:54,"Received: $GNGNS,004554.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7E","GNGNS,004554.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004554.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15407,Jun 03 06:15:55,"Received: $GNGNS,004555.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7F","GNGNS,004555.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004555.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15423,Jun 03 06:15:56,"Received: $GNGNS,004556.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7C","GNGNS,004556.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004556.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15441,Jun 03 06:15:57,"Received: $GNGNS,004557.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7D","GNGNS,004557.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004557.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15457,Jun 03 06:15:58,"Received: $GNGNS,004558.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*72","GNGNS,004558.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004558.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15473,Jun 03 06:15:59,"Received: $GNGNS,004559.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*73","GNGNS,004559.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004559.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15489,Jun 03 06:16:00,"Received: $GNGNS,004600.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7C","GNGNS,004600.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004600.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15505,Jun 03 06:16:01,"Received: $GNGNS,004601.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7D","GNGNS,004601.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004601.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15521,Jun 03 06:16:02,"Received: $GNGNS,004602.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7E","GNGNS,004602.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004602.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15537,Jun 03 06:16:03,"Received: $GNGNS,004603.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7F","GNGNS,004603.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004603.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15553,Jun 03 06:16:04,"Received: $GNGNS,004604.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*78","GNGNS,004604.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004604.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15569,Jun 03 06:16:05,"Received: $GNGNS,004605.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*79","GNGNS,004605.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,004605.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
15585,Jun 03 06:16:06,"Received: $GNGNS,004606.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,004606.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,004606.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
