,Date and Time,Description,status,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
1337,Jan 13 12:19:57,"Received: $PERDCRW,TPS1,19990822000139,0,00000000000000,+18,+00,0,+0000.000,+4313*16",Received,$PERDCRW,TPS1,19990822000139,0,00000000000000,+18,+00,0,+0000.000,+4313*16,,,,,,,,,,,
1349,Jan 13 12:19:58,"Received: $PERDCRW,TPS1,19990822000140,0,00000000000000,+18,+00,0,+0000.000,+4313*18",Received,$PERDCRW,TPS1,19990822000140,0,00000000000000,+18,+00,0,+0000.000,+4313*18,,,,,,,,,,,
1363,Jan 13 12:19:59,"Received: $PERDCRW,TPS1,19990822000141,0,00000000000000,+18,+00,0,+0000.000,+4313*19",Received,$PERDCRW,TPS1,19990822000141,0,00000000000000,+18,+00,0,+0000.000,+4313*19,,,,,,,,,,,
1375,Jan 13 12:20:00,"Received: $PERDCRW,TPS1,19990822000142,0,00000000000000,+18,+00,0,+0000.000,+4313*1A",Received,$PERDCRW,TPS1,19990822000142,0,00000000000000,+18,+00,0,+0000.000,+4313*1A,,,,,,,,,,,
1387,Jan 13 12:20:01,"Received: $PERDCRW,TPS1,19990822000143,0,00000000000000,+18,+00,0,+0000.000,+4313*1B",Received,$PERDCRW,TPS1,19990822000143,0,00000000000000,+18,+00,0,+0000.000,+4313*1B,,,,,,,,,,,
1399,Jan 13 12:20:02,"Received: $PERDCRW,TPS1,19990822000144,0,00000000000000,+18,+00,0,+0000.000,+4313*1C",Received,$PERDCRW,TPS1,19990822000144,0,00000000000000,+18,+00,0,+0000.000,+4313*1C,,,,,,,,,,,
1411,Jan 13 12:20:03,"Received: $PERDCRW,TPS1,19990822000145,0,00000000000000,+18,+00,0,+0000.000,+4313*1D",Received,$PERDCRW,TPS1,19990822000145,0,00000000000000,+18,+00,0,+0000.000,+4313*1D,,,,,,,,,,,
1423,Jan 13 12:20:04,"Received: $PERDCRW,TPS1,19990822000146,0,00000000000000,+18,+00,0,+0000.000,+4313*1E",Received,$PERDCRW,TPS1,19990822000146,0,00000000000000,+18,+00,0,+0000.000,+4313*1E,,,,,,,,,,,
1435,Jan 13 12:20:05,"Received: $PERDCRW,TPS1,19990822000147,0,00000000000000,+18,+00,0,+0000.000,+4314*18",Received,$PERDCRW,TPS1,19990822000147,0,00000000000000,+18,+00,0,+0000.000,+4314*18,,,,,,,,,,,
1447,Jan 13 12:20:06,"Received: $PERDCRW,TPS1,19990822000148,0,00000000000000,+18,+00,0,+0000.000,+4314*17",Received,$PERDCRW,TPS1,19990822000148,0,00000000000000,+18,+00,0,+0000.000,+4314*17,,,,,,,,,,,
1459,Jan 13 12:20:07,"Received: $PERDCRW,TPS1,19990822000149,0,00000000000000,+18,+00,0,+0000.000,+4314*16",Received,$PERDCRW,TPS1,19990822000149,0,00000000000000,+18,+00,0,+0000.000,+4314*16,,,,,,,,,,,
1471,Jan 13 12:20:08,"Received: $PERDCRW,TPS1,19990822000150,0,00000000000000,+18,+00,0,+0000.000,+4314*1E",Received,$PERDCRW,TPS1,19990822000150,0,00000000000000,+18,+00,0,+0000.000,+4314*1E,,,,,,,,,,,
1485,Jan 13 12:20:09,"Received: $PERDCRW,TPS1,19990822000151,0,00000000000000,+18,+00,0,+0000.000,+4314*1F",Received,$PERDCRW,TPS1,19990822000151,0,00000000000000,+18,+00,0,+0000.000,+4314*1F,,,,,,,,,,,
1497,Jan 13 12:20:10,"Received: $PERDCRW,TPS1,19990822000152,0,00000000000000,+18,+00,0,+0000.000,+4314*1C",Received,$PERDCRW,TPS1,19990822000152,0,00000000000000,+18,+00,0,+0000.000,+4314*1C,,,,,,,,,,,
1509,Jan 13 12:20:11,"Received: $PERDCRW,TPS1,19990822000153,0,00000000000000,+18,+00,0,+0000.000,+4314*1D",Received,$PERDCRW,TPS1,19990822000153,0,00000000000000,+18,+00,0,+0000.000,+4314*1D,,,,,,,,,,,
1521,Jan 13 12:20:12,"Received: $PERDCRW,TPS1,19990822000154,0,00000000000000,+18,+00,0,+0000.000,+4314*1A",Received,$PERDCRW,TPS1,19990822000154,0,00000000000000,+18,+00,0,+0000.000,+4314*1A,,,,,,,,,,,
1533,Jan 13 12:20:13,"Received: $PERDCRW,TPS1,19990822000155,0,00000000000000,+18,+00,0,+0000.000,+4314*1B",Received,$PERDCRW,TPS1,19990822000155,0,00000000000000,+18,+00,0,+0000.000,+4314*1B,,,,,,,,,,,
1545,Jan 13 12:20:14,"Received: $PERDCRW,TPS1,19990822000156,0,00000000000000,+18,+00,0,+0000.000,+4314*18",Received,$PERDCRW,TPS1,19990822000156,0,00000000000000,+18,+00,0,+0000.000,+4314*18,,,,,,,,,,,
1557,Jan 13 12:20:15,"Received: $PERDCRW,TPS1,19990822000157,0,00000000000000,+18,+00,0,+0000.000,+4314*19",Received,$PERDCRW,TPS1,19990822000157,0,00000000000000,+18,+00,0,+0000.000,+4314*19,,,,,,,,,,,
1569,Jan 13 12:20:16,"Received: $PERDCRW,TPS1,19990822000158,0,00000000000000,+18,+00,0,+0000.000,+4314*16",Received,$PERDCRW,TPS1,19990822000158,0,00000000000000,+18,+00,0,+0000.000,+4314*16,,,,,,,,,,,
1581,Jan 13 12:20:17,"Received: $PERDCRW,TPS1,19990822000159,0,00000000000000,+18,+00,0,+0000.000,+4314*17",Received,$PERDCRW,TPS1,19990822000159,0,00000000000000,+18,+00,0,+0000.000,+4314*17,,,,,,,,,,,
1593,Jan 13 12:20:18,"Received: $PERDCRW,TPS1,19990822000200,0,00000000000000,+18,+00,0,+0000.000,+4315*19",Received,$PERDCRW,TPS1,19990822000200,0,00000000000000,+18,+00,0,+0000.000,+4315*19,,,,,,,,,,,
1607,Jan 13 12:20:19,"Received: $PERDCRW,TPS1,19990822000201,0,00000000000000,+18,+00,0,+0000.000,+4315*18",Received,$PERDCRW,TPS1,19990822000201,0,00000000000000,+18,+00,0,+0000.000,+4315*18,,,,,,,,,,,
1619,Jan 13 12:20:20,"Received: $PERDCRW,TPS1,19990822000202,0,00000000000000,+18,+00,0,+0000.000,+4315*1B",Received,$PERDCRW,TPS1,19990822000202,0,00000000000000,+18,+00,0,+0000.000,+4315*1B,,,,,,,,,,,
1631,Jan 13 12:20:21,"Received: $PERDCRW,TPS1,19990822000203,0,00000000000000,+18,+00,0,+0000.000,+4315*1A",Received,$PERDCRW,TPS1,19990822000203,0,00000000000000,+18,+00,0,+0000.000,+4315*1A,,,,,,,,,,,
1643,Jan 13 12:20:22,"Received: $PERDCRW,TPS1,19990822000204,0,00000000000000,+18,+00,0,+0000.000,+4315*1D",Received,$PERDCRW,TPS1,19990822000204,0,00000000000000,+18,+00,0,+0000.000,+4315*1D,,,,,,,,,,,
1655,Jan 13 12:20:23,"Received: $PERDCRW,TPS1,19990822000205,0,00000000000000,+18,+00,0,+0000.000,+4315*1C",Received,$PERDCRW,TPS1,19990822000205,0,00000000000000,+18,+00,0,+0000.000,+4315*1C,,,,,,,,,,,
1667,Jan 13 12:20:24,"Received: $PERDCRW,TPS1,19990822000206,0,00000000000000,+18,+00,0,+0000.000,+4315*1F",Received,$PERDCRW,TPS1,19990822000206,0,00000000000000,+18,+00,0,+0000.000,+4315*1F,,,,,,,,,,,
1679,Jan 13 12:20:25,"Received: $PERDCRW,TPS1,19990822000207,0,00000000000000,+18,+00,0,+0000.000,+4314*1F",Received,$PERDCRW,TPS1,19990822000207,0,00000000000000,+18,+00,0,+0000.000,+4314*1F,,,,,,,,,,,
1691,Jan 13 12:20:26,"Received: $PERDCRW,TPS1,19990822000208,0,00000000000000,+18,+00,0,+0000.000,+4313*17",Received,$PERDCRW,TPS1,19990822000208,0,00000000000000,+18,+00,0,+0000.000,+4313*17,,,,,,,,,,,
1703,Jan 13 12:20:27,"Received: $PERDCRW,TPS1,19990822000209,0,00000000000000,+18,+00,0,+0000.000,+4311*14",Received,$PERDCRW,TPS1,19990822000209,0,00000000000000,+18,+00,0,+0000.000,+4311*14,,,,,,,,,,,
1715,Jan 13 12:20:28,"Received: $PERDCRW,TPS1,19990822000210,0,00000000000000,+18,+00,0,+0000.000,+4310*1D",Received,$PERDCRW,TPS1,19990822000210,0,00000000000000,+18,+00,0,+0000.000,+4310*1D,,,,,,,,,,,
1729,Jan 13 12:20:29,"Received: $PERDCRW,TPS1,19990822000211,0,00000000000000,+18,+00,0,+0000.000,+4309*14",Received,$PERDCRW,TPS1,19990822000211,0,00000000000000,+18,+00,0,+0000.000,+4309*14,,,,,,,,,,,
1741,Jan 13 12:20:30,"Received: $PERDCRW,TPS1,19990822000212,0,00000000000000,+18,+00,0,+0000.000,+4309*17",Received,$PERDCRW,TPS1,19990822000212,0,00000000000000,+18,+00,0,+0000.000,+4309*17,,,,,,,,,,,
1753,Jan 13 12:20:31,"Received: $PERDCRW,TPS1,19990822000213,0,00000000000000,+18,+00,0,+0000.000,+4308*17",Received,$PERDCRW,TPS1,19990822000213,0,00000000000000,+18,+00,0,+0000.000,+4308*17,,,,,,,,,,,
1765,Jan 13 12:20:32,"Received: $PERDCRW,TPS1,19990822000214,0,00000000000000,+18,+00,0,+0000.000,+4308*10",Received,$PERDCRW,TPS1,19990822000214,0,00000000000000,+18,+00,0,+0000.000,+4308*10,,,,,,,,,,,
1777,Jan 13 12:20:33,"Received: $PERDCRW,TPS1,19990822000215,0,00000000000000,+18,+00,0,+0000.000,+4307*1E",Received,$PERDCRW,TPS1,19990822000215,0,00000000000000,+18,+00,0,+0000.000,+4307*1E,,,,,,,,,,,
1789,Jan 13 12:20:34,"Received: $PERDCRW,TPS1,19990822000216,0,00000000000000,+18,+00,0,+0000.000,+4307*1D",Received,$PERDCRW,TPS1,19990822000216,0,00000000000000,+18,+00,0,+0000.000,+4307*1D,,,,,,,,,,,
1801,Jan 13 12:20:35,"Received: $PERDCRW,TPS1,19990822000217,0,00000000000000,+18,+00,0,+0000.000,+4307*1C",Received,$PERDCRW,TPS1,19990822000217,0,00000000000000,+18,+00,0,+0000.000,+4307*1C,,,,,,,,,,,
1813,Jan 13 12:20:36,"Received: $PERDCRW,TPS1,19990822000218,0,00000000000000,+18,+00,0,+0000.000,+4306*12",Received,$PERDCRW,TPS1,19990822000218,0,00000000000000,+18,+00,0,+0000.000,+4306*12,,,,,,,,,,,
1825,Jan 13 12:20:37,"Received: $PERDCRW,TPS1,19990822000219,0,00000000000000,+18,+00,0,+0000.000,+4305*10",Received,$PERDCRW,TPS1,19990822000219,0,00000000000000,+18,+00,0,+0000.000,+4305*10,,,,,,,,,,,
1837,Jan 13 12:20:38,"Received: $PERDCRW,TPS1,19990822000220,0,00000000000000,+18,+00,0,+0000.000,+4305*1A",Received,$PERDCRW,TPS1,19990822000220,0,00000000000000,+18,+00,0,+0000.000,+4305*1A,,,,,,,,,,,
1851,Jan 13 12:20:39,"Received: $PERDCRW,TPS1,19990822000221,0,00000000000000,+18,+00,0,+0000.000,+4306*18",Received,$PERDCRW,TPS1,19990822000221,0,00000000000000,+18,+00,0,+0000.000,+4306*18,,,,,,,,,,,
1863,Jan 13 12:20:40,"Received: $PERDCRW,TPS1,19990822000222,0,00000000000000,+18,+00,0,+0000.000,+4307*1A",Received,$PERDCRW,TPS1,19990822000222,0,00000000000000,+18,+00,0,+0000.000,+4307*1A,,,,,,,,,,,
1875,Jan 13 12:20:41,"Received: $PERDCRW,TPS1,19990822000223,0,00000000000000,+18,+00,0,+0000.000,+4308*14",Received,$PERDCRW,TPS1,19990822000223,0,00000000000000,+18,+00,0,+0000.000,+4308*14,,,,,,,,,,,
1887,Jan 13 12:20:42,"Received: $PERDCRW,TPS1,19990822000224,0,00000000000000,+18,+00,0,+0000.000,+4309*12",Received,$PERDCRW,TPS1,19990822000224,0,00000000000000,+18,+00,0,+0000.000,+4309*12,,,,,,,,,,,
1899,Jan 13 12:20:43,"Received: $PERDCRW,TPS1,19990822000225,0,00000000000000,+18,+00,0,+0000.000,+4310*1B",Received,$PERDCRW,TPS1,19990822000225,0,00000000000000,+18,+00,0,+0000.000,+4310*1B,,,,,,,,,,,
1911,Jan 13 12:20:44,"Received: $PERDCRW,TPS1,19990822000226,0,00000000000000,+18,+00,0,+0000.000,+4310*18",Received,$PERDCRW,TPS1,19990822000226,0,00000000000000,+18,+00,0,+0000.000,+4310*18,,,,,,,,,,,
1923,Jan 13 12:20:45,"Received: $PERDCRW,TPS1,19990822000227,0,00000000000000,+18,+00,0,+0000.000,+4310*19",Received,$PERDCRW,TPS1,19990822000227,0,00000000000000,+18,+00,0,+0000.000,+4310*19,,,,,,,,,,,
1935,Jan 13 12:20:46,"Received: $PERDCRW,TPS1,19990822000228,0,00000000000000,+18,+00,0,+0000.000,+4311*17",Received,$PERDCRW,TPS1,19990822000228,0,00000000000000,+18,+00,0,+0000.000,+4311*17,,,,,,,,,,,
1947,Jan 13 12:20:47,"Received: $PERDCRW,TPS1,19990822000229,0,00000000000000,+18,+00,0,+0000.000,+4311*16",Received,$PERDCRW,TPS1,19990822000229,0,00000000000000,+18,+00,0,+0000.000,+4311*16,,,,,,,,,,,
1959,Jan 13 12:20:48,"Received: $PERDCRW,TPS1,19990822000230,0,00000000000000,+18,+00,0,+0000.000,+4311*1E",Received,$PERDCRW,TPS1,19990822000230,0,00000000000000,+18,+00,0,+0000.000,+4311*1E,,,,,,,,,,,
1973,Jan 13 12:20:49,"Received: $PERDCRW,TPS1,19990822000231,0,00000000000000,+18,+00,0,+0000.000,+4312*1C",Received,$PERDCRW,TPS1,19990822000231,0,00000000000000,+18,+00,0,+0000.000,+4312*1C,,,,,,,,,,,
1985,Jan 13 12:20:50,"Received: $PERDCRW,TPS1,19990822000232,0,00000000000000,+18,+00,0,+0000.000,+4312*1F",Received,$PERDCRW,TPS1,19990822000232,0,00000000000000,+18,+00,0,+0000.000,+4312*1F,,,,,,,,,,,
1997,Jan 13 12:20:51,"Received: $PERDCRW,TPS1,19990822000233,0,00000000000000,+18,+00,0,+0000.000,+4312*1E",Received,$PERDCRW,TPS1,19990822000233,0,00000000000000,+18,+00,0,+0000.000,+4312*1E,,,,,,,,,,,
2009,Jan 13 12:20:52,"Received: $PERDCRW,TPS1,19990822000234,0,00000000000000,+18,+00,0,+0000.000,+4312*19",Received,$PERDCRW,TPS1,19990822000234,0,00000000000000,+18,+00,0,+0000.000,+4312*19,,,,,,,,,,,
2021,Jan 13 12:20:53,"Received: $PERDCRW,TPS1,19990822000235,0,00000000000000,+18,+00,0,+0000.000,+4312*18",Received,$PERDCRW,TPS1,19990822000235,0,00000000000000,+18,+00,0,+0000.000,+4312*18,,,,,,,,,,,
2033,Jan 13 12:20:54,"Received: $PERDCRW,TPS1,19990822000236,0,00000000000000,+18,+00,0,+0000.000,+4312*1B",Received,$PERDCRW,TPS1,19990822000236,0,00000000000000,+18,+00,0,+0000.000,+4312*1B,,,,,,,,,,,
2045,Jan 13 12:20:55,"Received: $PERDCRW,TPS1,19990822000237,0,00000000000000,+18,+00,0,+0000.000,+4313*1B",Received,$PERDCRW,TPS1,19990822000237,0,00000000000000,+18,+00,0,+0000.000,+4313*1B,,,,,,,,,,,
2057,Jan 13 12:20:56,"Received: $PERDCRW,TPS1,19990822000238,0,00000000000000,+18,+00,0,+0000.000,+4313*14",Received,$PERDCRW,TPS1,19990822000238,0,00000000000000,+18,+00,0,+0000.000,+4313*14,,,,,,,,,,,
2069,Jan 13 12:20:57,"Received: $PERDCRW,TPS1,19990822000239,0,00000000000000,+18,+00,0,+0000.000,+4313*15",Received,$PERDCRW,TPS1,19990822000239,0,00000000000000,+18,+00,0,+0000.000,+4313*15,,,,,,,,,,,
2081,Jan 13 12:20:58,"Received: $PERDCRW,TPS1,19990822000240,0,00000000000000,+18,+00,0,+0000.000,+4313*1B",Received,$PERDCRW,TPS1,19990822000240,0,00000000000000,+18,+00,0,+0000.000,+4313*1B,,,,,,,,,,,
2095,Jan 13 12:20:59,"Received: $PERDCRW,TPS1,19990822000241,0,00000000000000,+18,+00,0,+0000.000,+4313*1A",Received,$PERDCRW,TPS1,19990822000241,0,00000000000000,+18,+00,0,+0000.000,+4313*1A,,,,,,,,,,,
2107,Jan 13 12:21:00,"Received: $PERDCRW,TPS1,19990822000242,0,00000000000000,+18,+00,0,+0000.000,+4313*19",Received,$PERDCRW,TPS1,19990822000242,0,00000000000000,+18,+00,0,+0000.000,+4313*19,,,,,,,,,,,
2119,Jan 13 12:21:01,"Received: $PERDCRW,TPS1,19990822000243,0,00000000000000,+18,+00,0,+0000.000,+4313*18",Received,$PERDCRW,TPS1,19990822000243,0,00000000000000,+18,+00,0,+0000.000,+4313*18,,,,,,,,,,,
2131,Jan 13 12:21:02,"Received: $PERDCRW,TPS1,19990822000244,0,00000000000000,+18,+00,0,+0000.000,+4313*1F",Received,$PERDCRW,TPS1,19990822000244,0,00000000000000,+18,+00,0,+0000.000,+4313*1F,,,,,,,,,,,
2143,Jan 13 12:21:03,"Received: $PERDCRW,TPS1,19990822000245,0,00000000000000,+18,+00,0,+0000.000,+4314*19",Received,$PERDCRW,TPS1,19990822000245,0,00000000000000,+18,+00,0,+0000.000,+4314*19,,,,,,,,,,,
2155,Jan 13 12:21:04,"Received: $PERDCRW,TPS1,19990822000246,0,00000000000000,+18,+00,0,+0000.000,+4314*1A",Received,$PERDCRW,TPS1,19990822000246,0,00000000000000,+18,+00,0,+0000.000,+4314*1A,,,,,,,,,,,
2167,Jan 13 12:21:05,"Received: $PERDCRW,TPS1,19990822000247,0,00000000000000,+18,+00,0,+0000.000,+4314*1B",Received,$PERDCRW,TPS1,19990822000247,0,00000000000000,+18,+00,0,+0000.000,+4314*1B,,,,,,,,,,,
2179,Jan 13 12:21:06,"Received: $PERDCRW,TPS1,19990822000248,0,00000000000000,+18,+00,0,+0000.000,+4314*14",Received,$PERDCRW,TPS1,19990822000248,0,00000000000000,+18,+00,0,+0000.000,+4314*14,,,,,,,,,,,
2191,Jan 13 12:21:07,"Received: $PERDCRW,TPS1,19990822000249,0,00000000000000,+18,+00,0,+0000.000,+4314*15",Received,$PERDCRW,TPS1,19990822000249,0,00000000000000,+18,+00,0,+0000.000,+4314*15,,,,,,,,,,,
2203,Jan 13 12:21:08,"Received: $PERDCRW,TPS1,19990822000250,0,00000000000000,+18,+00,0,+0000.000,+4314*1D",Received,$PERDCRW,TPS1,19990822000250,0,00000000000000,+18,+00,0,+0000.000,+4314*1D,,,,,,,,,,,
2217,Jan 13 12:21:09,"Received: $PERDCRW,TPS1,19990822000251,0,00000000000000,+18,+00,0,+0000.000,+4314*1C",Received,$PERDCRW,TPS1,19990822000251,0,00000000000000,+18,+00,0,+0000.000,+4314*1C,,,,,,,,,,,
2229,Jan 13 12:21:10,"Received: $PERDCRW,TPS1,19990822000252,0,00000000000000,+18,+00,0,+0000.000,+4315*1E",Received,$PERDCRW,TPS1,19990822000252,0,00000000000000,+18,+00,0,+0000.000,+4315*1E,,,,,,,,,,,
2241,Jan 13 12:21:11,"Received: $PERDCRW,TPS1,19990822000253,0,00000000000000,+18,+00,0,+0000.000,+4315*1F",Received,$PERDCRW,TPS1,19990822000253,0,00000000000000,+18,+00,0,+0000.000,+4315*1F,,,,,,,,,,,
2253,Jan 13 12:21:12,"Received: $PERDCRW,TPS1,19990822000254,0,00000000000000,+18,+00,0,+0000.000,+4315*18",Received,$PERDCRW,TPS1,19990822000254,0,00000000000000,+18,+00,0,+0000.000,+4315*18,,,,,,,,,,,
2265,Jan 13 12:21:13,"Received: $PERDCRW,TPS1,19990822000255,0,00000000000000,+18,+00,0,+0000.000,+4315*19",Received,$PERDCRW,TPS1,19990822000255,0,00000000000000,+18,+00,0,+0000.000,+4315*19,,,,,,,,,,,
2277,Jan 13 12:21:14,"Received: $PERDCRW,TPS1,19990822000256,0,00000000000000,+18,+00,0,+0000.000,+4315*1A",Received,$PERDCRW,TPS1,19990822000256,0,00000000000000,+18,+00,0,+0000.000,+4315*1A,,,,,,,,,,,
2289,Jan 13 12:21:15,"Received: $PERDCRW,TPS1,19990822000257,0,00000000000000,+18,+00,0,+0000.000,+4315*1B",Received,$PERDCRW,TPS1,19990822000257,0,00000000000000,+18,+00,0,+0000.000,+4315*1B,,,,,,,,,,,
2301,Jan 13 12:21:16,"Received: $PERDCRW,TPS1,19990822000258,0,00000000000000,+18,+00,0,+0000.000,+4315*14",Received,$PERDCRW,TPS1,19990822000258,0,00000000000000,+18,+00,0,+0000.000,+4315*14,,,,,,,,,,,
2313,Jan 13 12:21:17,"Received: $PERDCRW,TPS1,19990822000259,0,00000000000000,+18,+00,0,+0000.000,+4315*15",Received,$PERDCRW,TPS1,19990822000259,0,00000000000000,+18,+00,0,+0000.000,+4315*15,,,,,,,,,,,
2325,Jan 13 12:21:18,"Received: $PERDCRW,TPS1,19990822000300,0,00000000000000,+18,+00,0,+0000.000,+4316*1B",Received,$PERDCRW,TPS1,19990822000300,0,00000000000000,+18,+00,0,+0000.000,+4316*1B,,,,,,,,,,,
2339,Jan 13 12:21:19,"Received: $PERDCRW,TPS1,19990822000301,0,00000000000000,+18,+00,0,+0000.000,+4316*1A",Received,$PERDCRW,TPS1,19990822000301,0,00000000000000,+18,+00,0,+0000.000,+4316*1A,,,,,,,,,,,
2351,Jan 13 12:21:20,"Received: $PERDCRW,TPS1,19990822000302,0,00000000000000,+18,+00,0,+0000.000,+4316*19",Received,$PERDCRW,TPS1,19990822000302,0,00000000000000,+18,+00,0,+0000.000,+4316*19,,,,,,,,,,,
2363,Jan 13 12:21:21,"Received: $PERDCRW,TPS1,19990822000303,0,00000000000000,+18,+00,0,+0000.000,+4316*18",Received,$PERDCRW,TPS1,19990822000303,0,00000000000000,+18,+00,0,+0000.000,+4316*18,,,,,,,,,,,
2375,Jan 13 12:21:22,"Received: $PERDCRW,TPS1,19990822000304,0,00000000000000,+18,+00,0,+0000.000,+4316*1F",Received,$PERDCRW,TPS1,19990822000304,0,00000000000000,+18,+00,0,+0000.000,+4316*1F,,,,,,,,,,,
2387,Jan 13 12:21:23,"Received: $PERDCRW,TPS1,19990822000305,0,00000000000000,+18,+00,0,+0000.000,+4316*1E",Received,$PERDCRW,TPS1,19990822000305,0,00000000000000,+18,+00,0,+0000.000,+4316*1E,,,,,,,,,,,
2399,Jan 13 12:21:24,"Received: $PERDCRW,TPS1,19990822000306,0,00000000000000,+18,+00,0,+0000.000,+4316*1D",Received,$PERDCRW,TPS1,19990822000306,0,00000000000000,+18,+00,0,+0000.000,+4316*1D,,,,,,,,,,,
2411,Jan 13 12:21:25,"Received: $PERDCRW,TPS1,19990822000307,0,00000000000000,+18,+00,0,+0000.000,+4316*1C",Received,$PERDCRW,TPS1,19990822000307,0,00000000000000,+18,+00,0,+0000.000,+4316*1C,,,,,,,,,,,
2423,Jan 13 12:21:26,"Received: $PERDCRW,TPS1,19990822000308,0,00000000000000,+18,+00,0,+0000.000,+4316*13",Received,$PERDCRW,TPS1,19990822000308,0,00000000000000,+18,+00,0,+0000.000,+4316*13,,,,,,,,,,,
2435,Jan 13 12:21:27,"Received: $PERDCRW,TPS1,19990822000309,0,00000000000000,+18,+00,0,+0000.000,+4316*12",Received,$PERDCRW,TPS1,19990822000309,0,00000000000000,+18,+00,0,+0000.000,+4316*12,,,,,,,,,,,
2447,Jan 13 12:21:28,"Received: $PERDCRW,TPS1,19990822000310,0,00000000000000,+18,+00,0,+0000.000,+4316*1A",Received,$PERDCRW,TPS1,19990822000310,0,00000000000000,+18,+00,0,+0000.000,+4316*1A,,,,,,,,,,,
2461,Jan 13 12:21:29,"Received: $PERDCRW,TPS1,19990822000311,0,00000000000000,+18,+00,0,+0000.000,+4316*1B",Received,$PERDCRW,TPS1,19990822000311,0,00000000000000,+18,+00,0,+0000.000,+4316*1B,,,,,,,,,,,
2473,Jan 13 12:21:30,"Received: $PERDCRW,TPS1,19990822000312,0,00000000000000,+18,+00,0,+0000.000,+4316*18",Received,$PERDCRW,TPS1,19990822000312,0,00000000000000,+18,+00,0,+0000.000,+4316*18,,,,,,,,,,,
2485,Jan 13 12:21:31,"Received: $PERDCRW,TPS1,19990822000313,0,00000000000000,+18,+00,0,+0000.000,+4316*19",Received,$PERDCRW,TPS1,19990822000313,0,00000000000000,+18,+00,0,+0000.000,+4316*19,,,,,,,,,,,
2497,Jan 13 12:21:32,"Received: $PERDCRW,TPS1,19990822000314,0,00000000000000,+18,+00,0,+0000.000,+4317*1F",Received,$PERDCRW,TPS1,19990822000314,0,00000000000000,+18,+00,0,+0000.000,+4317*1F,,,,,,,,,,,
2509,Jan 13 12:21:33,"Received: $PERDCRW,TPS1,19990822000315,0,00000000000000,+18,+00,0,+0000.000,+4317*1E",Received,$PERDCRW,TPS1,19990822000315,0,00000000000000,+18,+00,0,+0000.000,+4317*1E,,,,,,,,,,,
2521,Jan 13 12:21:34,"Received: $PERDCRW,TPS1,19990822000316,0,00000000000000,+18,+00,0,+0000.000,+4317*1D",Received,$PERDCRW,TPS1,19990822000316,0,00000000000000,+18,+00,0,+0000.000,+4317*1D,,,,,,,,,,,
2533,Jan 13 12:21:35,"Received: $PERDCRW,TPS1,19990822000317,0,00000000000000,+18,+00,0,+0000.000,+4317*1C",Received,$PERDCRW,TPS1,19990822000317,0,00000000000000,+18,+00,0,+0000.000,+4317*1C,,,,,,,,,,,
2545,Jan 13 12:21:36,"Received: $PERDCRW,TPS1,19990822000318,0,00000000000000,+18,+00,0,+0000.000,+4317*13",Received,$PERDCRW,TPS1,19990822000318,0,00000000000000,+18,+00,0,+0000.000,+4317*13,,,,,,,,,,,
2557,Jan 13 12:21:37,"Received: $PERDCRW,TPS1,19990822000319,0,00000000000000,+18,+00,0,+0000.000,+4317*12",Received,$PERDCRW,TPS1,19990822000319,0,00000000000000,+18,+00,0,+0000.000,+4317*12,,,,,,,,,,,
2569,Jan 13 12:21:38,"Received: $PERDCRW,TPS1,19990822000320,0,00000000000000,+18,+00,0,+0000.000,+4317*18",Received,$PERDCRW,TPS1,19990822000320,0,00000000000000,+18,+00,0,+0000.000,+4317*18,,,,,,,,,,,
2583,Jan 13 12:21:39,"Received: $PERDCRW,TPS1,19990822000321,0,00000000000000,+18,+00,0,+0000.000,+4317*19",Received,$PERDCRW,TPS1,19990822000321,0,00000000000000,+18,+00,0,+0000.000,+4317*19,,,,,,,,,,,
2595,Jan 13 12:21:40,"Received: $PERDCRW,TPS1,19990822000322,0,00000000000000,+18,+00,0,+0000.000,+4317*1A",Received,$PERDCRW,TPS1,19990822000322,0,00000000000000,+18,+00,0,+0000.000,+4317*1A,,,,,,,,,,,
2607,Jan 13 12:21:41,"Received: $PERDCRW,TPS1,19990822000323,0,00000000000000,+18,+00,0,+0000.000,+4317*1B",Received,$PERDCRW,TPS1,19990822000323,0,00000000000000,+18,+00,0,+0000.000,+4317*1B,,,,,,,,,,,
2619,Jan 13 12:21:42,"Received: $PERDCRW,TPS1,19990822000324,0,00000000000000,+18,+00,0,+0000.000,+4317*1C",Received,$PERDCRW,TPS1,19990822000324,0,00000000000000,+18,+00,0,+0000.000,+4317*1C,,,,,,,,,,,
2631,Jan 13 12:21:43,"Received: $PERDCRW,TPS1,19990822000325,0,00000000000000,+18,+00,0,+0000.000,+4317*1D",Received,$PERDCRW,TPS1,19990822000325,0,00000000000000,+18,+00,0,+0000.000,+4317*1D,,,,,,,,,,,
2643,Jan 13 12:21:44,"Received: $PERDCRW,TPS1,19990822000326,0,00000000000000,+18,+00,0,+0000.000,+4318*11",Received,$PERDCRW,TPS1,19990822000326,0,00000000000000,+18,+00,0,+0000.000,+4318*11,,,,,,,,,,,
