,Date and Time,Description,status,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
76415,Feb 12 10:36:32,"Received: $GNGNS,183632.000,1255.9998,N,07740.9996,E,NNA,03,8.5,925.0,-89.9,,,V*72",Received,$GNGNS,183632.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.5,925.0,-89.9,,,V*72,,,,,,,
76428,Feb 12 10:36:33,"Received: $GNGNS,183633.000,1255.9998,N,07740.9996,E,NNA,03,8.5,925.0,-89.9,,,V*73",Received,$GNGNS,183633.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.5,925.0,-89.9,,,V*73,,,,,,,
76441,Feb 12 10:36:34,"Received: $GNGNS,183634.000,1255.9998,N,07740.9996,E,NNA,03,8.5,925.0,-89.9,,,V*74",Received,$GNGNS,183634.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.5,925.0,-89.9,,,V*74,,,,,,,
76454,Feb 12 10:36:35,"Received: $GNGNS,183635.000,1255.9998,N,07740.9996,E,NNA,03,8.5,925.0,-89.9,,,V*75",Received,$GNGNS,183635.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.5,925.0,-89.9,,,V*75,,,,,,,
76467,Feb 12 10:36:36,"Received: $GNGNS,183636.000,1255.9998,N,07740.9996,E,NNA,03,8.5,925.0,-89.9,,,V*76",Received,$GNGNS,183636.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.5,925.0,-89.9,,,V*76,,,,,,,
76480,Feb 12 10:36:37,"Received: $GNGNS,183637.000,1255.9998,N,07740.9996,E,NNA,03,8.5,925.0,-89.9,,,V*77",Received,$GNGNS,183637.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.5,925.0,-89.9,,,V*77,,,,,,,
76493,Feb 12 10:36:38,"Received: $GNGNS,183638.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*7E",Received,$GNGNS,183638.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*7E,,,,,,,
76506,Feb 12 10:36:39,"Received: $GNGNS,183639.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*7F",Received,$GNGNS,183639.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*7F,,,,,,,
76519,Feb 12 10:36:40,"Received: $GNGNS,183640.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*71",Received,$GNGNS,183640.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*71,,,,,,,
76532,Feb 12 10:36:41,"Received: $GNGNS,183641.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*70",Received,$GNGNS,183641.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*70,,,,,,,
76547,Feb 12 10:36:42,"Received: $GNGNS,183642.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*73",Received,$GNGNS,183642.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*73,,,,,,,
76560,Feb 12 10:36:43,"Received: $GNGNS,183643.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*72",Received,$GNGNS,183643.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*72,,,,,,,
76573,Feb 12 10:36:44,"Received: $GNGNS,183644.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*75",Received,$GNGNS,183644.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*75,,,,,,,
76586,Feb 12 10:36:45,"Received: $GNGNS,183645.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*74",Received,$GNGNS,183645.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*74,,,,,,,
76599,Feb 12 10:36:46,"Received: $GNGNS,183646.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*77",Received,$GNGNS,183646.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*77,,,,,,,
76612,Feb 12 10:36:47,"Received: $GNGNS,183647.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*76",Received,$GNGNS,183647.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*76,,,,,,,
76625,Feb 12 10:36:48,"Received: $GNGNS,183648.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*79",Received,$GNGNS,183648.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*79,,,,,,,
76638,Feb 12 10:36:49,"Received: $GNGNS,183649.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*78",Received,$GNGNS,183649.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*78,,,,,,,
76651,Feb 12 10:36:50,"Received: $GNGNS,183650.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*70",Received,$GNGNS,183650.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*70,,,,,,,
76664,Feb 12 10:36:51,"Received: $GNGNS,183651.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*71",Received,$GNGNS,183651.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*71,,,,,,,
76679,Feb 12 10:36:52,"Received: $GNGNS,183652.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*72",Received,$GNGNS,183652.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*72,,,,,,,
76692,Feb 12 10:36:53,"Received: $GNGNS,183653.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*73",Received,$GNGNS,183653.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*73,,,,,,,
76705,Feb 12 10:36:54,"Received: $GNGNS,183654.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*74",Received,$GNGNS,183654.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*74,,,,,,,
76718,Feb 12 10:36:55,"Received: $GNGNS,183655.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*75",Received,$GNGNS,183655.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*75,,,,,,,
76731,Feb 12 10:36:56,"Received: $GNGNS,183656.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*76",Received,$GNGNS,183656.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*76,,,,,,,
76744,Feb 12 10:36:57,"Received: $GNGNS,183657.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*77",Received,$GNGNS,183657.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*77,,,,,,,
76757,Feb 12 10:36:58,"Received: $GNGNS,183658.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*78",Received,$GNGNS,183658.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*78,,,,,,,
76770,Feb 12 10:36:59,"Received: $GNGNS,183659.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*79",Received,$GNGNS,183659.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*79,,,,,,,
76783,Feb 12 10:37:00,"Received: $GNGNS,183700.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*74",Received,$GNGNS,183700.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*74,,,,,,,
76796,Feb 12 10:37:01,"Received: $GNGNS,183701.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*75",Received,$GNGNS,183701.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*75,,,,,,,
76811,Feb 12 10:37:02,"Received: $GNGNS,183702.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*76",Received,$GNGNS,183702.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*76,,,,,,,
76824,Feb 12 10:37:03,"Received: $GNGNS,183703.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*77",Received,$GNGNS,183703.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*77,,,,,,,
76837,Feb 12 10:37:04,"Received: $GNGNS,183704.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*70",Received,$GNGNS,183704.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*70,,,,,,,
76850,Feb 12 10:37:05,"Received: $GNGNS,183705.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*71",Received,$GNGNS,183705.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*71,,,,,,,
76863,Feb 12 10:37:06,"Received: $GNGNS,183706.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*72",Received,$GNGNS,183706.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*72,,,,,,,
76876,Feb 12 10:37:07,"Received: $GNGNS,183707.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*73",Received,$GNGNS,183707.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*73,,,,,,,
76889,Feb 12 10:37:08,"Received: $GNGNS,183708.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*7C",Received,$GNGNS,183708.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*7C,,,,,,,
76902,Feb 12 10:37:09,"Received: $GNGNS,183709.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*7D",Received,$GNGNS,183709.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*7D,,,,,,,
76915,Feb 12 10:37:10,"Received: $GNGNS,183710.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*75",Received,$GNGNS,183710.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*75,,,,,,,
76928,Feb 12 10:37:11,"Received: $GNGNS,183711.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*74",Received,$GNGNS,183711.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*74,,,,,,,
76943,Feb 12 10:37:12,"Received: $GNGNS,183712.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*77",Received,$GNGNS,183712.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*77,,,,,,,
76956,Feb 12 10:37:13,"Received: $GNGNS,183713.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*76",Received,$GNGNS,183713.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*76,,,,,,,
76969,Feb 12 10:37:14,"Received: $GNGNS,183714.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*71",Received,$GNGNS,183714.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*71,,,,,,,
76982,Feb 12 10:37:15,"Received: $GNGNS,183715.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*70",Received,$GNGNS,183715.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*70,,,,,,,
76995,Feb 12 10:37:16,"Received: $GNGNS,183716.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*73",Received,$GNGNS,183716.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*73,,,,,,,
77008,Feb 12 10:37:17,"Received: $GNGNS,183717.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*72",Received,$GNGNS,183717.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*72,,,,,,,
77021,Feb 12 10:37:18,"Received: $GNGNS,183718.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*7D",Received,$GNGNS,183718.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*7D,,,,,,,
77034,Feb 12 10:37:19,"Received: $GNGNS,183719.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*7C",Received,$GNGNS,183719.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*7C,,,,,,,
77047,Feb 12 10:37:20,"Received: $GNGNS,183720.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*76",Received,$GNGNS,183720.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*76,,,,,,,
77060,Feb 12 10:37:21,"Received: $GNGNS,183721.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*77",Received,$GNGNS,183721.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*77,,,,,,,
77075,Feb 12 10:37:22,"Received: $GNGNS,183722.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*74",Received,$GNGNS,183722.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*74,,,,,,,
77088,Feb 12 10:37:23,"Received: $GNGNS,183723.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*75",Received,$GNGNS,183723.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*75,,,,,,,
77101,Feb 12 10:37:24,"Received: $GNGNS,183724.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*72",Received,$GNGNS,183724.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*72,,,,,,,
77114,Feb 12 10:37:25,"Received: $GNGNS,183725.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*73",Received,$GNGNS,183725.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*73,,,,,,,
77127,Feb 12 10:37:26,"Received: $GNGNS,183726.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*70",Received,$GNGNS,183726.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*70,,,,,,,
77140,Feb 12 10:37:27,"Received: $GNGNS,183727.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*71",Received,$GNGNS,183727.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*71,,,,,,,
77153,Feb 12 10:37:28,"Received: $GNGNS,183728.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*7E",Received,$GNGNS,183728.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*7E,,,,,,,
77166,Feb 12 10:37:29,"Received: $GNGNS,183729.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*7F",Received,$GNGNS,183729.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*7F,,,,,,,
77179,Feb 12 10:37:30,"Received: $GNGNS,183730.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*77",Received,$GNGNS,183730.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*77,,,,,,,
77192,Feb 12 10:37:31,"Received: $GNGNS,183731.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*76",Received,$GNGNS,183731.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*76,,,,,,,
77207,Feb 12 10:37:32,"Received: $GNGNS,183732.000,1255.9998,N,07740.9996,E,NNA,03,8.3,925.0,-89.9,,,V*75",Received,$GNGNS,183732.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.3,925.0,-89.9,,,V*75,,,,,,,
77220,Feb 12 10:37:33,"Received: $GNGNS,183733.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*77",Received,$GNGNS,183733.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*77,,,,,,,
77233,Feb 12 10:37:34,"Received: $GNGNS,183734.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*70",Received,$GNGNS,183734.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*70,,,,,,,
77246,Feb 12 10:37:35,"Received: $GNGNS,183735.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*71",Received,$GNGNS,183735.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*71,,,,,,,
77259,Feb 12 10:37:36,"Received: $GNGNS,183736.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*72",Received,$GNGNS,183736.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*72,,,,,,,
77272,Feb 12 10:37:37,"Received: $GNGNS,183737.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*73",Received,$GNGNS,183737.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*73,,,,,,,
77285,Feb 12 10:37:38,"Received: $GNGNS,183738.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7C",Received,$GNGNS,183738.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7C,,,,,,,
77298,Feb 12 10:37:39,"Received: $GNGNS,183739.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7D",Received,$GNGNS,183739.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7D,,,,,,,
77311,Feb 12 10:37:40,"Received: $GNGNS,183740.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*73",Received,$GNGNS,183740.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*73,,,,,,,
77324,Feb 12 10:37:41,"Received: $GNGNS,183741.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*72",Received,$GNGNS,183741.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*72,,,,,,,
77339,Feb 12 10:37:42,"Received: $GNGNS,183742.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*71",Received,$GNGNS,183742.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*71,,,,,,,
77352,Feb 12 10:37:43,"Received: $GNGNS,183743.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*70",Received,$GNGNS,183743.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*70,,,,,,,
77365,Feb 12 10:37:44,"Received: $GNGNS,183744.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*77",Received,$GNGNS,183744.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*77,,,,,,,
77378,Feb 12 10:37:45,"Received: $GNGNS,183745.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*76",Received,$GNGNS,183745.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*76,,,,,,,
77391,Feb 12 10:37:46,"Received: $GNGNS,183746.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*75",Received,$GNGNS,183746.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*75,,,,,,,
77404,Feb 12 10:37:47,"Received: $GNGNS,183747.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*74",Received,$GNGNS,183747.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*74,,,,,,,
77417,Feb 12 10:37:48,"Received: $GNGNS,183748.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7B",Received,$GNGNS,183748.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7B,,,,,,,
77430,Feb 12 10:37:49,"Received: $GNGNS,183749.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7A",Received,$GNGNS,183749.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7A,,,,,,,
77443,Feb 12 10:37:50,"Received: $GNGNS,183750.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*72",Received,$GNGNS,183750.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*72,,,,,,,
77456,Feb 12 10:37:51,"Received: $GNGNS,183751.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*73",Received,$GNGNS,183751.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*73,,,,,,,
77471,Feb 12 10:37:52,"Received: $GNGNS,183752.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*70",Received,$GNGNS,183752.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*70,,,,,,,
77484,Feb 12 10:37:53,"Received: $GNGNS,183753.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*71",Received,$GNGNS,183753.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*71,,,,,,,
77497,Feb 12 10:37:54,"Received: $GNGNS,183754.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*76",Received,$GNGNS,183754.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*76,,,,,,,
77510,Feb 12 10:37:55,"Received: $GNGNS,183755.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*77",Received,$GNGNS,183755.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*77,,,,,,,
77523,Feb 12 10:37:56,"Received: $GNGNS,183756.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*74",Received,$GNGNS,183756.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*74,,,,,,,
77536,Feb 12 10:37:57,"Received: $GNGNS,183757.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*75",Received,$GNGNS,183757.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*75,,,,,,,
77549,Feb 12 10:37:58,"Received: $GNGNS,183758.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7A",Received,$GNGNS,183758.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7A,,,,,,,
77562,Feb 12 10:37:59,"Received: $GNGNS,183759.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7B",Received,$GNGNS,183759.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7B,,,,,,,
77575,Feb 12 10:38:00,"Received: $GNGNS,183800.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*78",Received,$GNGNS,183800.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*78,,,,,,,
77588,Feb 12 10:38:01,"Received: $GNGNS,183801.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*79",Received,$GNGNS,183801.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*79,,,,,,,
77603,Feb 12 10:38:02,"Received: $GNGNS,183802.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7A",Received,$GNGNS,183802.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7A,,,,,,,
77616,Feb 12 10:38:03,"Received: $GNGNS,183803.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7B",Received,$GNGNS,183803.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7B,,,,,,,
77629,Feb 12 10:38:04,"Received: $GNGNS,183804.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7C",Received,$GNGNS,183804.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7C,,,,,,,
77642,Feb 12 10:38:05,"Received: $GNGNS,183805.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7D",Received,$GNGNS,183805.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7D,,,,,,,
77655,Feb 12 10:38:06,"Received: $GNGNS,183806.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7E",Received,$GNGNS,183806.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7E,,,,,,,
77668,Feb 12 10:38:07,"Received: $GNGNS,183807.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*7F",Received,$GNGNS,183807.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*7F,,,,,,,
77681,Feb 12 10:38:08,"Received: $GNGNS,183808.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*70",Received,$GNGNS,183808.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*70,,,,,,,
77694,Feb 12 10:38:09,"Received: $GNGNS,183809.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*71",Received,$GNGNS,183809.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*71,,,,,,,
77707,Feb 12 10:38:10,"Received: $GNGNS,183810.000,1255.9998,N,07740.9996,E,NNA,03,8.0,925.0,-89.9,,,V*79",Received,$GNGNS,183810.000,15.693888888888889,N,80.44333333333333,E,NNA,03,8.0,925.0,-89.9,,,V*79,,,,,,,
